Harga Aktual (Rp),Harga Prediksi (Rp),Residual
775000000.0,765264700.0,9735296.0
900000000.0,563779200.0,336220800.0
650000000.0,579729400.0,70270592.0
799000000.0,895605300.0,-96605312.0
930000000.0,943790500.0,-13790528.0
895000000.0,986779460.0,-91779456.0
775000000.0,794220900.0,-19220928.0
725000000.0,547319100.0,177680896.0
800000000.0,839837900.0,-39837888.0
1150000000.0,1092052900.0,57947136.0
494000000.0,544378940.0,-50378944.0
940000000.0,1170723700.0,-230723712.0
1200000000.0,1254657700.0,-54657664.0
560000000.0,559715200.0,284800.0
350000000.0,347486000.0,2513984.0
625000000.0,620651700.0,4348288.0
750000000.0,798693250.0,-48693248.0
675000000.0,563801700.0,111198272.0
400000000.0,516513800.0,-116513792.0
895000000.0,761484860.0,133515136.0
930000000.0,1152186500.0,-222186496.0
865000000.0,892443900.0,-27443904.0
1120000000.0,1080809100.0,39190912.0
1150000000.0,986179260.0,163820736.0
1270000000.0,991420350.0,278579648.0
1000000000.0,1114069600.0,-114069632.0
220000000.0,320464900.0,-100464896.0
390000000.0,530718700.0,-140718688.0
1580000000.0,1344244900.0,235755136.0
1300000000.0,1345152900.0,-45152896.0
945000000.0,939162940.0,5837056.0
1200000000.0,1321338600.0,-121338624.0
1580000000.0,1237719900.0,342280064.0
550000000.0,564827500.0,-14827520.0
2990000000.0,2844491300.0,145508736.0
1050000000.0,1043930000.0,6070016.0
875000000.0,879657500.0,-4657472.0
1200000000.0,1254035600.0,-54035584.0
800000000.0,756649200.0,43350784.0
750000000.0,837216500.0,-87216512.0
1980000000.0,1999045200.0,-19045248.0
1050000000.0,1043930000.0,6070016.0
2990000000.0,2844491300.0,145508736.0
595000000.0,661240060.0,-66240064.0
1050000000.0,1043930000.0,6070016.0
535000000.0,584192700.0,-49192704.0
897000000.0,1072328700.0,-175328704.0
678000000.0,699163100.0,-21163072.0
617000000.0,610725300.0,6274688.0
2990000000.0,2844491300.0,145508736.0
1020000000.0,865250300.0,154749696.0
945000000.0,929314370.0,15685632.0
945000000.0,929314370.0,15685632.0
1050000000.0,1137443300.0,-87443328.0
840000000.0,852726660.0,-12726656.0
1050000000.0,852320100.0,197679872.0
1020000000.0,986339140.0,33660864.0
1300000000.0,1276707500.0,23292544.0
800000000.0,750078200.0,49921792.0
795000000.0,895120300.0,-100120320.0
897000000.0,844162750.0,52837248.0
607000000.0,610725300.0,-3725312.0
1950000000.0,1315371500.0,634628480.0
2500000000.0,2276724000.0,223276032.0
710000000.0,911244200.0,-201244224.0
800000000.0,1114898700.0,-314898688.0
2300000000.0,2276724000.0,23276032.0
850000000.0,769860200.0,80139776.0
900000000.0,1343573400.0,-443573376.0
839000000.0,890872450.0,-51872448.0
3300000000.0,3729006600.0,-429006592.0
662000000.0,743421000.0,-81420992.0
679000000.0,745679000.0,-66678976.0
1960000000.0,2072858100.0,-112858112.0
1510000000.0,1154793600.0,355206400.0
1470000000.0,1242334300.0,227665664.0
1610000000.0,1487452500.0,122547456.0
1340000000.0,1339849900.0,150144.0
865000000.0,895120300.0,-30120320.0
563000000.0,531530140.0,31469856.0
563000000.0,531530140.0,31469856.0
563000000.0,531530140.0,31469856.0
670000000.0,796375000.0,-126374976.0
260000000.0,292963840.0,-32963840.0
365000000.0,387729250.0,-22729248.0
660000000.0,608706400.0,51293568.0
195000000.0,203252780.0,-8252784.0
440000000.0,302654620.0,137345376.0
400000000.0,521992600.0,-121992608.0
85000000.0,130931590.0,-45931592.0
370000000.0,361604740.0,8395264.0
410000000.0,472381340.0,-62381344.0
473000000.0,441411870.0,31588128.0
501000000.0,529401340.0,-28401344.0
200000000.0,209549580.0,-9549584.0
215000000.0,207511980.0,7488016.0
559000000.0,472381340.0,86618656.0
410000000.0,406229820.0,3770176.0
372000000.0,370366400.0,1633600.0
375000000.0,375288640.0,-288640.0
325000000.0,314366660.0,10633344.0
325000000.0,314366660.0,10633344.0
325000000.0,314366660.0,10633344.0
200000000.0,217318930.0,-17318928.0
150000000.0,166718610.0,-16718608.0
1560000000.0,1363589200.0,196410752.0
849000000.0,870725200.0,-21725184.0
960000000.0,1014035300.0,-54035328.0
615000000.0,583829570.0,31170432.0
940000000.0,1238688300.0,-298688256.0
775000000.0,835519170.0,-60519168.0
625000000.0,591671200.0,33328832.0
680000000.0,686903200.0,-6903168.0
700000000.0,738115600.0,-38115584.0
600000000.0,667605600.0,-67605632.0
995000000.0,1079671800.0,-84671808.0
774000000.0,833648800.0,-59648768.0
590000000.0,583829570.0,6170432.0
754000000.0,825544100.0,-71544128.0
774000000.0,739696900.0,34303104.0
799000000.0,756901800.0,42098176.0
600000000.0,667605600.0,-67605632.0
725000000.0,647963400.0,77036608.0
790000000.0,936678140.0,-146678144.0
900000000.0,817869200.0,82130816.0
680000000.0,680530200.0,-530176.0
1490000000.0,1415797900.0,74202112.0
1490000000.0,1346482600.0,143517440.0
484000000.0,522006560.0,-38006560.0
1550000000.0,1511813400.0,38186624.0
730000000.0,795147100.0,-65147072.0
590000000.0,583829570.0,6170432.0
595000000.0,602784060.0,-7784064.0
592000000.0,583829570.0,8170432.0
550000000.0,587840960.0,-37840960.0
680000000.0,524376580.0,155623424.0
965000000.0,1014035300.0,-49035328.0
870000000.0,891351740.0,-21351744.0
1260000000.0,1299452000.0,-39452032.0
780000000.0,683549500.0,96450496.0
900000000.0,846897900.0,53102080.0
780000000.0,683514300.0,96485696.0
1020000000.0,887898700.0,132101312.0
900000000.0,846897900.0,53102080.0
1260000000.0,1299452000.0,-39452032.0
780000000.0,683549500.0,96450496.0
1020000000.0,887944450.0,132055552.0
1260000000.0,1299452000.0,-39452032.0
1150000000.0,1010295900.0,139704128.0
500000000.0,618847900.0,-118847872.0
870000000.0,891351740.0,-21351744.0
870000000.0,891351740.0,-21351744.0
960000000.0,986267650.0,-26267648.0
870000000.0,891351740.0,-21351744.0
960000000.0,972574700.0,-12574720.0
870000000.0,891351740.0,-21351744.0
960000000.0,986267650.0,-26267648.0
1260000000.0,1299385100.0,-39385088.0
630000000.0,735381000.0,-105380992.0
470000000.0,609151300.0,-139151296.0
484000000.0,631773760.0,-147773760.0
785000000.0,982343900.0,-197343872.0
1370000000.0,1267722000.0,102278016.0
3500000000.0,2767560000.0,732440064.0
3500000000.0,2767560000.0,732440064.0
1140000000.0,1084426900.0,55573120.0
780000000.0,825509500.0,-45509504.0
1560000000.0,1333590500.0,226409472.0
660000000.0,625381200.0,34618816.0
750000000.0,681902300.0,68097728.0
1560000000.0,1333590500.0,226409472.0
780000000.0,825509500.0,-45509504.0
660000000.0,625381200.0,34618816.0
660000000.0,625381200.0,34618816.0
660000000.0,625381200.0,34618816.0
1020000000.0,836340300.0,183659712.0
1560000000.0,1333590500.0,226409472.0
800000000.0,825444900.0,-25444928.0
465000000.0,391761300.0,73238688.0
800000000.0,825444900.0,-25444928.0
660000000.0,625381200.0,34618816.0
1560000000.0,1333590500.0,226409472.0
780000000.0,760067200.0,19932800.0
800000000.0,825444900.0,-25444928.0
464000000.0,383827260.0,80172736.0
800000000.0,942854900.0,-142854912.0
999000000.0,1045410400.0,-46410432.0
970000000.0,906944000.0,63056000.0
580000000.0,666478340.0,-86478336.0
775000000.0,870487740.0,-95487744.0
70000000.0,139817680.0,-69817680.0
660000000.0,630347460.0,29652544.0
725000000.0,704218100.0,20781888.0
559000000.0,553855200.0,5144768.0
995000000.0,1201466600.0,-206466624.0
725000000.0,666356350.0,58643648.0
699000000.0,666356350.0,32643648.0
1350000000.0,1337465100.0,12534912.0
615000000.0,665926900.0,-50926912.0
220000000.0,271655650.0,-51655648.0
500000000.0,391761300.0,108238688.0
1100000000.0,1086385400.0,13614592.0
1920000000.0,1925519900.0,-5519872.0
2040000000.0,1799103900.0,240896128.0
1560000000.0,1467352700.0,92647296.0
1920000000.0,1925519900.0,-5519872.0
1100000000.0,1086385400.0,13614592.0
1100000000.0,1086385400.0,13614592.0
1560000000.0,1467352700.0,92647296.0
1500000000.0,1734764500.0,-234764544.0
1980000000.0,1506749700.0,473250304.0
699000000.0,890960800.0,-191960768.0
960000000.0,1012804030.0,-52804032.0
1100000000.0,1086385400.0,13614592.0
1920000000.0,1925519900.0,-5519872.0
2040000000.0,1799103900.0,240896128.0
1560000000.0,1467352700.0,92647296.0
1500000000.0,1734764500.0,-234764544.0
2040000000.0,1799103900.0,240896128.0
1650000000.0,1317342500.0,332657536.0
1500000000.0,1734764500.0,-234764544.0
1410000000.0,1535272400.0,-125272448.0
1500000000.0,1734764500.0,-234764544.0
1100000000.0,1086385400.0,13614592.0
1410000000.0,1687254400.0,-277254400.0
1410000000.0,1687254400.0,-277254400.0
1920000000.0,1925519900.0,-5519872.0
1560000000.0,1467352700.0,92647296.0
295000000.0,444904480.0,-149904480.0
1720000000.0,1727306000.0,-7305984.0
1430000000.0,988642600.0,441357376.0
2900000000.0,2681577500.0,218422528.0
1500000000.0,1535802600.0,-35802624.0
1020000000.0,846050300.0,173949696.0
1500000000.0,1535802600.0,-35802624.0
900000000.0,975379840.0,-75379840.0
840000000.0,833804600.0,6195392.0
840000000.0,833804600.0,6195392.0
800000000.0,851135800.0,-51135808.0
1020000000.0,846050300.0,173949696.0
945000000.0,908692860.0,36307136.0
1020000000.0,1069622100.0,-49622080.0
945000000.0,908692860.0,36307136.0
1500000000.0,1535802600.0,-35802624.0
897000000.0,969134140.0,-72134144.0
900000000.0,975379840.0,-75379840.0
1200000000.0,1131982800.0,68017152.0
840000000.0,833804600.0,6195392.0
1200000000.0,1207098900.0,-7098880.0
1020000000.0,1069622100.0,-49622080.0
1500000000.0,1535802600.0,-35802624.0
1300000000.0,1813529100.0,-513529088.0
1000000000.0,1073132800.0,-73132800.0
1850000000.0,1839739000.0,10260992.0
1080000000.0,1071917630.0,8082368.0
2280000000.0,2363556000.0,-83556096.0
900000000.0,1040389760.0,-140389760.0
900000000.0,1040389760.0,-140389760.0
870000000.0,738987500.0,131012480.0
1080000000.0,1050503400.0,29496576.0
1080000000.0,1050503400.0,29496576.0
2280000000.0,2363556000.0,-83556096.0
1560000000.0,1673444100.0,-113444096.0
900000000.0,844496100.0,55503872.0
1800000000.0,1637743400.0,162256640.0
1800000000.0,1619280800.0,180719232.0
1800000000.0,1637743400.0,162256640.0
1800000000.0,1619280800.0,180719232.0
2040000000.0,1858948700.0,181051264.0
4200000000.0,3621315600.0,578684416.0
658000000.0,684122100.0,-26122112.0
2280000000.0,2363556000.0,-83556096.0
780000000.0,887128450.0,-107128448.0
1560000000.0,1673444100.0,-113444096.0
900000000.0,844496100.0,55503872.0
1560000000.0,1673444100.0,-113444096.0
900000000.0,844496100.0,55503872.0
2040000000.0,1858948700.0,181051264.0
900000000.0,844496100.0,55503872.0
2280000000.0,2363556000.0,-83556096.0
1560000000.0,1673444100.0,-113444096.0
4200000000.0,3653290800.0,546709248.0
800000000.0,840992000.0,-40992000.0
556000000.0,536721730.0,19278272.0
651000000.0,718988800.0,-67988800.0
995000000.0,895451600.0,99548416.0
1200000000.0,1212873100.0,-12873088.0
1200000000.0,1212873100.0,-12873088.0
1100000000.0,1124208900.0,-24208896.0
485000000.0,575502140.0,-90502144.0
1400000000.0,1335703400.0,64296576.0
1980000000.0,1890698800.0,89301248.0
1650000000.0,1487509400.0,162490624.0
1680000000.0,1458143000.0,221857024.0
750000000.0,756359200.0,-6359168.0
950000000.0,1356362500.0,-406362496.0
6500000000.0,5765406700.0,734593280.0
1400000000.0,1335703400.0,64296576.0
1150000000.0,1387857900.0,-237857920.0
960000000.0,917585800.0,42414208.0
1400000000.0,1335703400.0,64296576.0
1980000000.0,1890698800.0,89301248.0
2520000000.0,2258334200.0,261665792.0
1560000000.0,1527019400.0,32980608.0
1500000000.0,1853888900.0,-353888896.0
1920000000.0,1993227600.0,-73227648.0
1560000000.0,1672320900.0,-112320896.0
1400000000.0,1335703400.0,64296576.0
2520000000.0,2258334200.0,261665792.0
2520000000.0,2114552000.0,405447936.0
1980000000.0,1890698800.0,89301248.0
2640000000.0,2146454900.0,493545088.0
2040000000.0,1958044700.0,81955328.0
1650000000.0,1498844300.0,151155712.0
1410000000.0,1823250700.0,-413250688.0
1200000000.0,1476986600.0,-276986624.0
1650000000.0,2139522700.0,-489522688.0
1900000000.0,1958709500.0,-58709504.0
2200000000.0,2104087700.0,95912320.0
2700000000.0,1877370500.0,822629504.0
2550000000.0,2104087700.0,445912320.0
1480000000.0,1205453800.0,274546176.0
5700000000.0,5238820000.0,461180160.0
3500000000.0,3134310100.0,365689856.0
1570000000.0,1114881700.0,455118336.0
970000000.0,1250350300.0,-280350336.0
1950000000.0,1741567500.0,208432512.0
3000000000.0,2934001400.0,65998592.0
4000000000.0,4573041700.0,-573041664.0
750000000.0,1454362800.0,-704362752.0
800000000.0,980496260.0,-180496256.0
2500000000.0,2052984000.0,447015936.0
890000000.0,1271785900.0,-381785856.0
2200000000.0,1962587500.0,237412480.0
4200000000.0,3852239000.0,347760896.0
4000000000.0,2396919600.0,1603080448.0
3500000000.0,3769517600.0,-269517568.0
6850000000.0,5396423700.0,1453576320.0
3950000000.0,3400348000.0,549652096.0
1900000000.0,2246335500.0,-346335488.0
6200000000.0,5732139000.0,467860992.0
5800000000.0,5174192000.0,625807872.0
4500000000.0,4572335600.0,-72335616.0
1090000000.0,1490374800.0,-400374784.0
680000000.0,1040461200.0,-360461184.0
2750000000.0,2888078800.0,-138078848.0
1650000000.0,1483998200.0,166001792.0
2280000000.0,1567067600.0,712932352.0
1500000000.0,2038266800.0,-538266752.0
1650000000.0,1865132000.0,-215132032.0
1200000000.0,1205134200.0,-5134208.0
1350000000.0,1671724500.0,-321724544.0
525000000.0,592262800.0,-67262784.0
2130000000.0,1604303100.0,525696896.0
1450000000.0,1136998700.0,313001344.0
1480000000.0,1195632600.0,284367360.0
1590000000.0,1073269950.0,516730048.0
1170000000.0,1474678400.0,-304678400.0
2520000000.0,2677779700.0,-157779712.0
4300000000.0,4412496400.0,-112496384.0
1170000000.0,1342676700.0,-172676736.0
400000000.0,499396830.0,-99396832.0
1560000000.0,1347731200.0,212268800.0
750000000.0,735179000.0,14820992.0
660000000.0,723328500.0,-63328512.0
960000000.0,956968700.0,3031296.0
660000000.0,723328500.0,-63328512.0
1200000000.0,943497150.0,256502848.0
1560000000.0,1347731200.0,212268800.0
793000000.0,961430900.0,-168430912.0
1560000000.0,1483967100.0,76032896.0
484000000.0,504553570.0,-20553568.0
300000000.0,330244260.0,-30244256.0
750000000.0,735179000.0,14820992.0
235000000.0,227477810.0,7522192.0
1320000000.0,1245589800.0,74410240.0
660000000.0,723328500.0,-63328512.0
900000000.0,814163300.0,85836672.0
1260000000.0,1260895100.0,-895104.0
1320000000.0,1245589800.0,74410240.0
750000000.0,735179000.0,14820992.0
780000000.0,598799740.0,181200256.0
1200000000.0,1219321300.0,-19321344.0
750000000.0,735179000.0,14820992.0
660000000.0,723328500.0,-63328512.0
1200000000.0,1219321300.0,-19321344.0
1020000000.0,759303550.0,260696448.0
1560000000.0,1347731200.0,212268800.0
901000000.0,997573760.0,-96573760.0
901000000.0,1157709200.0,-256709184.0
1110000000.0,1210899100.0,-100899072.0
485000000.0,452846000.0,32153984.0
4000000000.0,4311473000.0,-311473152.0
1200000000.0,1126363800.0,73636224.0
800000000.0,713902660.0,86097344.0
750000000.0,794777100.0,-44777088.0
600000000.0,559735500.0,40264512.0
650000000.0,682357600.0,-32357632.0
917000000.0,797028350.0,119971648.0
950000000.0,1039427800.0,-89427776.0
955000000.0,1043038340.0,-88038336.0
1870000000.0,1921858000.0,-51858048.0
285000000.0,408769860.0,-123769856.0
1330000000.0,933761600.0,396238400.0
2490000000.0,2370075000.0,119925120.0
2280000000.0,2124894200.0,155105792.0
230000000.0,227477810.0,2522192.0
3500000000.0,3539972600.0,-39972608.0
800000000.0,997573760.0,-197573760.0
387000000.0,394368800.0,-7368800.0
485000000.0,598830600.0,-113830592.0
525000000.0,564494700.0,-39494720.0
1600000000.0,1315544700.0,284455296.0
445000000.0,602301400.0,-157301376.0
1450000000.0,1359631400.0,90368640.0
200000000.0,227477810.0,-27477808.0
1800000000.0,1628740600.0,171259392.0
750000000.0,587419500.0,162580480.0
650000000.0,723710700.0,-73710720.0
2280000000.0,1656786300.0,623213696.0
1670000000.0,1525389200.0,144610816.0
1410000000.0,1338593000.0,71406976.0
1330000000.0,1249256200.0,80743808.0
1940000000.0,1414791000.0,525208960.0
2790000000.0,2208280600.0,581719424.0
1330000000.0,1186382500.0,143617536.0
508000000.0,561282400.0,-53282432.0
1500000000.0,1515925100.0,-15925120.0
583000000.0,566566850.0,16433152.0
622000000.0,677225700.0,-55225728.0
1600000000.0,2174774300.0,-574774272.0
1100000000.0,1077583600.0,22416384.0
799000000.0,836474300.0,-37474304.0
590000000.0,795156160.0,-205156160.0
755000000.0,739122900.0,15877120.0
1230000000.0,1371940000.0,-141939968.0
1200000000.0,1180754600.0,19245440.0
1200000000.0,1180754600.0,19245440.0
500000000.0,472808600.0,27191392.0
699000000.0,754199740.0,-55199744.0
1800000000.0,1783871000.0,16129024.0
2600000000.0,1979346400.0,620653568.0
1200000000.0,1127913700.0,72086272.0
875000000.0,868229300.0,6770688.0
945000000.0,924140700.0,20859328.0
660000000.0,549934100.0,110065920.0
660000000.0,549934100.0,110065920.0
690000000.0,688975040.0,1024960.0
350000000.0,360007500.0,-10007488.0
800000000.0,1139599600.0,-339599616.0
1250000000.0,1119755500.0,130244480.0
690000000.0,687384200.0,2615808.0
950000000.0,895805250.0,54194752.0
1800000000.0,1684212700.0,115787264.0
2520000000.0,2349868500.0,170131456.0
1100000000.0,1106889300.0,-6889344.0
1150000000.0,1010043460.0,139956544.0
1150000000.0,1010043460.0,139956544.0
995000000.0,975817150.0,19182848.0
756000000.0,782929900.0,-26929920.0
1440000000.0,1490940500.0,-50940544.0
725000000.0,722962940.0,2037056.0
1350000000.0,1564060700.0,-214060672.0
950000000.0,959701400.0,-9701376.0
1600000000.0,1649197400.0,-49197440.0
995000000.0,988150600.0,6849408.0
2300000000.0,2146573600.0,153426432.0
1400000000.0,1334267400.0,65732608.0
1700000000.0,1608322800.0,91677184.0
1400000000.0,1552146700.0,-152146688.0
1700000000.0,1526279800.0,173720192.0
995000000.0,1000189630.0,-5189632.0
1420000000.0,1460210800.0,-40210816.0
2300000000.0,1928107100.0,371892864.0
1950000000.0,1700127700.0,249872256.0
770000000.0,621297200.0,148702784.0
1350000000.0,1850518700.0,-500518656.0
900000000.0,879328700.0,20671296.0
4200000000.0,3805986800.0,394013184.0
1560000000.0,1425563800.0,134436224.0
1050000000.0,1082026100.0,-32026112.0
1560000000.0,1614549800.0,-54549760.0
4900000000.0,4839731700.0,60268288.0
1730000000.0,1429517300.0,300482688.0
1200000000.0,1149938300.0,50061696.0
1220000000.0,1179026200.0,40973824.0
4900000000.0,4875774000.0,24226048.0
1000000000.0,1083021300.0,-83021312.0
350000000.0,317415360.0,32584640.0
660000000.0,607466600.0,52533376.0
1300000000.0,1205870000.0,94130048.0
870000000.0,902423100.0,-32423104.0
890000000.0,908148800.0,-18148800.0
800000000.0,928883800.0,-128883776.0
1170000000.0,1196118500.0,-26118528.0
1250000000.0,1337401200.0,-87401216.0
1100000000.0,1299174500.0,-199174528.0
1450000000.0,1523589400.0,-73589376.0
900000000.0,670696800.0,229303168.0
1300000000.0,1540961000.0,-240961024.0
2310000000.0,1978818000.0,331181952.0
1430000000.0,1232459600.0,197540352.0
575000000.0,516027330.0,58972672.0
3200000000.0,3071688700.0,128311296.0
485000000.0,578581600.0,-93581632.0
506000000.0,507956350.0,-1956352.0
980000000.0,919742700.0,60257280.0
980000000.0,919742700.0,60257280.0
980000000.0,919742700.0,60257280.0
846000000.0,930084000.0,-84083968.0
1170000000.0,1088432500.0,81567488.0
1170000000.0,1088432500.0,81567488.0
1850000000.0,2127741200.0,-277741184.0
6800000000.0,6299631000.0,500368896.0
1650000000.0,1671166600.0,-21166592.0
2400000000.0,2568235300.0,-168235264.0
3550000000.0,2549338000.0,1000661888.0
2400000000.0,2475965200.0,-75965184.0
3550000000.0,3112601000.0,437398912.0
2600000000.0,2314434800.0,285565184.0
3700000000.0,3380972300.0,319027712.0
2200000000.0,2255570400.0,-55570432.0
2100000000.0,1937382100.0,162617856.0
1800000000.0,1871125200.0,-71125248.0
4700000000.0,4723726000.0,-23725824.0
3000000000.0,3289594400.0,-289594368.0
5500000000.0,5471148000.0,28851968.0
4000000000.0,4146287600.0,-146287616.0
6300000000.0,6300244000.0,-243968.0
3000000000.0,2723432000.0,276568064.0
2200000000.0,2255570400.0,-55570432.0
2700000000.0,2679839000.0,20161024.0
2600000000.0,2483424000.0,116576000.0
4700000000.0,4723726000.0,-23725824.0
3950000000.0,3780079600.0,169920384.0
5500000000.0,5433212000.0,66788096.0
3000000000.0,3011340500.0,-11340544.0
3350000000.0,3528721400.0,-178721408.0
6500000000.0,6247317500.0,252682496.0
1850000000.0,2127741200.0,-277741184.0
2300000000.0,2061133200.0,238866816.0
1350000000.0,1262435200.0,87564800.0
2500000000.0,2537172000.0,-37171968.0
2700000000.0,2563541800.0,136458240.0
2600000000.0,2483424000.0,116576000.0
2500000000.0,2491627300.0,8372736.0
5500000000.0,5471148000.0,28851968.0
1590000000.0,1649367300.0,-59367296.0
2400000000.0,2230470400.0,169529600.0
4300000000.0,3788532000.0,511468032.0
3750000000.0,3746909000.0,3091072.0
2750000000.0,2757690600.0,-7690624.0
3100000000.0,3475624200.0,-375624192.0
3500000000.0,3450813700.0,49186304.0
1710000000.0,1693761200.0,16238848.0
1950000000.0,1876468400.0,73531648.0
2300000000.0,2412665900.0,-112665856.0
2400000000.0,2128861600.0,271138432.0
1550000000.0,1490147500.0,59852544.0
695000000.0,925919100.0,-230919104.0
2640000000.0,2377314300.0,262685696.0
4500000000.0,4178839000.0,321160960.0
2640000000.0,2350514200.0,289485824.0
1950000000.0,1986468100.0,-36468096.0
1450000000.0,1818825700.0,-368825728.0
3700000000.0,3652468700.0,47531264.0
2000000000.0,2247797000.0,-247796992.0
3200000000.0,4555908600.0,-1355908608.0
1950000000.0,2188673000.0,-238673024.0
1950000000.0,2188673000.0,-238673024.0
1650000000.0,1584324500.0,65675520.0
2640000000.0,2350514200.0,289485824.0
1250000000.0,1599881300.0,-349881344.0
5500000000.0,4265406500.0,1234593536.0
2500000000.0,3418165000.0,-918164992.0
3700000000.0,3328809000.0,371191040.0
3720000000.0,3652468700.0,67531264.0
4000000000.0,3757128400.0,242871552.0
2400000000.0,3824062000.0,-1424061952.0
4500000000.0,4576733000.0,-76733184.0
4500000000.0,4576733000.0,-76733184.0
2900000000.0,2603385300.0,296614656.0
2500000000.0,2859483100.0,-359483136.0
1520000000.0,1626967700.0,-106967680.0
3500000000.0,2705038300.0,794961664.0
1400000000.0,1279552400.0,120447616.0
3600000000.0,3565267500.0,34732544.0
4950000000.0,4353177600.0,596822400.0
1900000000.0,1813844000.0,86156032.0
1550000000.0,2268055300.0,-718055296.0
5500000000.0,4627556400.0,872443648.0
2750000000.0,2788436500.0,-38436480.0
2300000000.0,2291820500.0,8179456.0
1450000000.0,1172500400.0,277499648.0
4950000000.0,5174705700.0,-224705664.0
1300000000.0,1033684400.0,266315584.0
1680000000.0,1804027900.0,-124027904.0
1290000000.0,1124003100.0,165996928.0
3500000000.0,3989827000.0,-489827072.0
6000000000.0,4995905000.0,1004094976.0
5750000000.0,5561399000.0,188601216.0
4000000000.0,4369915400.0,-369915392.0
4800000000.0,5303769000.0,-503769088.0
4000000000.0,3883889400.0,116110592.0
2700000000.0,2496803300.0,203196672.0
949000000.0,1071249300.0,-122249280.0
7700000000.0,7119205000.0,580795136.0
2350000000.0,2264355300.0,85644672.0
3150000000.0,3143560200.0,6439808.0
5500000000.0,5555843600.0,-55843584.0
7500000000.0,6577636000.0,922364160.0
2300000000.0,2145202400.0,154797568.0
3000000000.0,2565792000.0,434208000.0
4000000000.0,4411654700.0,-411654656.0
5000000000.0,4521739000.0,478261248.0
3150000000.0,3212588000.0,-62588032.0
7700000000.0,7134483500.0,565516544.0
3150000000.0,3212588000.0,-62588032.0
4700000000.0,4718196700.0,-18196736.0
4100000000.0,3705807000.0,394192896.0
1950000000.0,1545216900.0,404783104.0
6750000000.0,6661521000.0,88479104.0
3000000000.0,3156857000.0,-156857088.0
3100000000.0,3285675000.0,-185675008.0
1350000000.0,1334684800.0,15315200.0
2900000000.0,3115054000.0,-215054080.0
2900000000.0,2779054600.0,120945408.0
4900000000.0,5521731000.0,-621731072.0
2350000000.0,2396334600.0,-46334592.0
6800000000.0,6331058000.0,468941824.0
3000000000.0,3115054000.0,-115054080.0
6750000000.0,6661521000.0,88479104.0
5990000000.0,6499752000.0,-509751936.0
5700000000.0,6009534000.0,-309533952.0
4300000000.0,4551652400.0,-251652352.0
4000000000.0,4150995700.0,-150995712.0
5700000000.0,6009534000.0,-309533952.0
7000000000.0,5962539500.0,1037460480.0
5200000000.0,5102609000.0,97391104.0
2400000000.0,2352200400.0,47799552.0
7000000000.0,7121744400.0,-121744384.0
4200000000.0,3830639400.0,369360640.0
4750000000.0,4406844400.0,343155584.0
5350000000.0,5475146000.0,-125146240.0
6000000000.0,6100271000.0,-100271104.0
6900000000.0,6212525000.0,687474944.0
5500000000.0,4891721000.0,608278784.0
1750000000.0,1719613800.0,30386176.0
3600000000.0,3738699300.0,-138699264.0
6000000000.0,5344694300.0,655305728.0
4500000000.0,4037866500.0,462133504.0
1300000000.0,1664159400.0,-364159360.0
4600000000.0,4206179300.0,393820672.0
3200000000.0,3586041300.0,-386041344.0
2600000000.0,2618759400.0,-18759424.0
2340000000.0,2365039900.0,-25039872.0
2340000000.0,2354009000.0,-14009088.0
4200000000.0,4300656600.0,-100656640.0
2340000000.0,2365039900.0,-25039872.0
6250000000.0,5206882300.0,1043117696.0
5900000000.0,5727702000.0,172297984.0
1750000000.0,1747230300.0,2769664.0
1880000000.0,1776818000.0,103181952.0
2200000000.0,2248916200.0,-48916224.0
2850000000.0,2551926300.0,298073728.0
1880000000.0,1776818000.0,103181952.0
2200000000.0,2248916200.0,-48916224.0
2500000000.0,2702892800.0,-202892800.0
2550000000.0,3244300300.0,-694300288.0
2300000000.0,2290439700.0,9560320.0
2300000000.0,2290439700.0,9560320.0
1550000000.0,1330123000.0,219876992.0
1850000000.0,1836506500.0,13493504.0
2150000000.0,2290439700.0,-140439680.0
1850000000.0,1836506500.0,13493504.0
2150000000.0,2290439700.0,-140439680.0
2300000000.0,2373580800.0,-73580800.0
2300000000.0,2335877400.0,-35877376.0
3200000000.0,3470113000.0,-270113024.0
1950000000.0,2285560600.0,-335560576.0
408000000.0,445057250.0,-37057248.0
495000000.0,455016580.0,39983424.0
418000000.0,445057250.0,-27057248.0
495000000.0,455016580.0,39983424.0
330000000.0,342615900.0,-12615904.0
418000000.0,445057250.0,-27057248.0
418000000.0,439229120.0,-21229120.0
1400000000.0,1384420900.0,15579136.0
2900000000.0,2810354700.0,89645312.0
5400000000.0,4514104000.0,885896192.0
2900000000.0,2810354700.0,89645312.0
5400000000.0,4514104000.0,885896192.0
3200000000.0,3046238700.0,153761280.0
2200000000.0,1964370200.0,235629824.0
5000000000.0,4964255000.0,35744768.0
2400000000.0,2595442700.0,-195442688.0
3000000000.0,2578424800.0,421575168.0
4300000000.0,4442526000.0,-142526208.0
2700000000.0,2751790000.0,-51790080.0
2400000000.0,2324951800.0,75048192.0
3950000000.0,4276934000.0,-326933888.0
3300000000.0,3166904300.0,133095680.0
3300000000.0,3199276000.0,100723968.0
3100000000.0,3537853000.0,-437852928.0
1180000000.0,1232953300.0,-52953344.0
2350000000.0,2309469400.0,40530560.0
4900000000.0,4048632300.0,851367680.0
