city,district,price_in_rp,price_category,land_area,bedrooms,bathrooms
 Bogor,Ciomas,555000000.0,murah,96.0,2.0,2.0
 Bogor,Ciomas,1350000000.0,sedang,94.0,3.0,2.0
 Bogor,Gunung Sindur,530000000.0,murah,70.0,2.0,1.0
 Bogor,Gunung Sindur,930000000.0,sedang,84.0,2.0,1.0
 Bogor,Gunung Sindur,900000000.0,sedang,81.0,2.0,1.0
 Bogor,Gunung Sindur,1080000000.0,sedang,104.0,2.0,2.0
 Bogor,Gunung Sindur,500000000.0,murah,68.0,2.0,1.0
 Bogor,Gunung Sindur,1080000000.0,sedang,60.0,2.0,2.0
 Bogor,Gunung Sindur,930000000.0,sedang,84.0,2.0,1.0
 Bogor,Gunung Sindur,1080000000.0,sedang,104.0,2.0,2.0
 Bogor,Gunung Sindur,960000000.0,sedang,81.0,3.0,2.0
 Bogor,Gunung Sindur,1400000000.0,sedang,120.0,4.0,4.0
 Bogor,Gunung Sindur,500000000.0,murah,68.0,2.0,1.0
 Bogor,Gunung Sindur,900000000.0,sedang,81.0,2.0,1.0
 Bogor,Gunung Sindur,1150000000.0,sedang,94.0,3.0,2.0
 Bogor,Gunung Sindur,1400000000.0,sedang,120.0,4.0,4.0
 Bogor,Gunung Sindur,1080000000.0,sedang,60.0,2.0,2.0
 Bogor,Gunung Sindur,930000000.0,sedang,84.0,2.0,1.0
 Bogor,Gunung Sindur,900000000.0,sedang,81.0,2.0,1.0
 Bogor,Gunung Sindur,1150000000.0,sedang,94.0,3.0,2.0
 Bogor,Gunung Sindur,530000000.0,murah,70.0,2.0,1.0
 Bogor,Gunung Sindur,599000000.0,murah,90.0,2.0,2.0
 Bogor,Gunung Sindur,1400000000.0,sedang,120.0,4.0,4.0
 Bogor,Gunung Sindur,500000000.0,murah,68.0,2.0,1.0
 Bogor,Gunung Sindur,1080000000.0,sedang,60.0,2.0,2.0
 Bogor,Gunung Sindur,930000000.0,sedang,39.0,2.0,1.0
 Bogor,Gunung Sindur,900000000.0,sedang,81.0,2.0,1.0
 Bogor,Gunung Sindur,530000000.0,murah,70.0,2.0,1.0
 Bogor,Gunung Sindur,530000000.0,murah,70.0,2.0,1.0
 Bogor,Gunung Sindur,530000000.0,murah,70.0,2.0,1.0
 Bogor,Gunung Sindur,500000000.0,murah,68.0,2.0,1.0
 Bogor,Gunung Sindur,1080000000.0,sedang,60.0,2.0,2.0
 Bogor,Gunung Sindur,930000000.0,sedang,84.0,2.0,1.0
 Bogor,Gunung Sindur,900000000.0,sedang,81.0,2.0,1.0
 Bogor,Gunung Sindur,960000000.0,sedang,81.0,3.0,2.0
 Bogor,Gunung Sindur,1400000000.0,sedang,120.0,4.0,4.0
 Bogor,Gunung Sindur,530000000.0,murah,70.0,2.0,1.0
 Bogor,Gunung Sindur,1080000000.0,sedang,104.0,2.0,2.0
 Bogor,Gunung Sindur,1150000000.0,sedang,94.0,3.0,2.0
 Bogor,Gunung Sindur,800000000.0,sedang,72.0,2.0,1.0
 Bogor,Gunung Sindur,637000000.0,murah,65.0,3.0,2.0
 Bogor,Gunung Sindur,755000000.0,murah,78.0,3.0,2.0
 Bogor,Gunung Sindur,685000000.0,murah,64.0,3.0,2.0
 Bogor,Gunung Sindur,438000000.0,murah,60.0,2.0,1.0
 Bogor,Gunung Sindur,438000000.0,murah,63.0,2.0,1.0
 Bogor,Gunung Sindur,1090000000.0,sedang,65.0,3.0,2.0
 Bogor,Gunung Sindur,570000000.0,murah,90.0,3.0,2.0
 Bogor,Gunung Sindur,600000000.0,murah,112.0,,
 Bogor,Gunung Sindur,435000000.0,murah,60.0,2.0,1.0
 Bogor,Gunung Sindur,960000000.0,sedang,60.0,2.0,2.0
 Bogor,Gunung Sindur,466000000.0,murah,60.0,2.0,1.0
 Bogor,Gunung Sindur,400000000.0,murah,60.0,2.0,1.0
 Bogor,Gunung Sindur,400000000.0,murah,60.0,2.0,1.0
 Bogor,Gunung Sindur,400000000.0,murah,60.0,2.0,1.0
 Bogor,Bojong Gede,500000000.0,murah,83.0,2.0,1.0
 Bogor,Bojong Gede,1620000000.0,sedang,104.0,5.0,2.0
 Bogor,Bojong Gede,375000000.0,murah,60.0,2.0,1.0
 Bogor,Bojong Gede,1620000000.0,sedang,104.0,5.0,2.0
 Bogor,Bojong Gede,810000000.0,sedang,105.0,2.0,1.0
 Bogor,Bojong Gede,1140000000.0,sedang,84.0,3.0,2.0
 Bogor,Bojong Gede,1080000000.0,sedang,84.0,3.0,2.0
 Bogor,Bojong Gede,195000000.0,murah,40.0,2.0,1.0
 Bogor,Bojong Gede,500000000.0,murah,75.0,2.0,1.0
 Bogor,Bojong Gede,100000000.0,murah,55.0,2.0,1.0
 Bogor,Bojong Gede,200000000.0,murah,45.0,,1.0
 Bogor,Bojong Gede,275000000.0,murah,60.0,2.0,1.0
 Bogor,Bojong Gede,400000000.0,murah,84.0,2.0,1.0
 Bogor,Bojong Gede,400000000.0,murah,84.0,2.0,1.0
 Bogor,Bojong Gede,456000000.0,murah,72.0,2.0,1.0
 Bogor,Bojong Gede,473000000.0,murah,72.0,2.0,1.0
 Bogor,Bojong Gede,275000000.0,murah,60.0,2.0,1.0
 Bogor,Bojong Gede,275000000.0,murah,60.0,2.0,1.0
 Bogor,Bojong Gede,160000000.0,murah,42.0,2.0,1.0
 Bogor,Bojong Gede,399000000.0,murah,60.0,2.0,1.0
 Bogor,Bojong Gede,225000000.0,murah,60.0,2.0,1.0
 Bogor,Bojong Gede,790000000.0,sedang,150.0,4.0,4.0
 Bogor,Bojong Gede,150000000.0,murah,55.0,2.0,1.0
 Bogor,Bojong Gede,135000000.0,murah,38.0,,1.0
 Bogor,Bojong Gede,437000000.0,murah,113.0,2.0,1.0
 Bogor,Bojong Gede,250000000.0,murah,60.0,2.0,1.0
 Bogor,Bojong Gede,125000000.0,murah,30.0,2.0,1.0
 Bogor,Bojong Gede,135000000.0,murah,38.0,2.0,1.0
 Bogor,Bojong Gede,100000000.0,murah,55.0,2.0,1.0
 Bogor,Bojong Gede,150000000.0,murah,40.0,2.0,1.0
 Bogor,Bojong Gede,100000000.0,murah,55.0,2.0,1.0
 Bogor,Bojong Gede,172000000.0,murah,45.0,2.0,1.0
 Bogor,Kedung Halang,2400000000.0,mahal,153.0,4.0,3.0
 Bogor,Kedung Halang,650000000.0,murah,66.0,2.0,1.0
 Bogor,Kedung Halang,1700000000.0,mahal,84.0,2.0,2.0
 Bogor,Kedung Halang,650000000.0,murah,66.0,2.0,1.0
 Bogor,Kedung Halang,800000000.0,sedang,101.0,3.0,2.0
 Bogor,Tapos,840000000.0,sedang,84.0,2.0,1.0
 Bogor,Tapos,945000000.0,sedang,105.0,2.0,1.0
 Bogor,Tapos,1020000000.0,sedang,86.0,2.0,1.0
 Bogor,Cibinong,1080000000.0,sedang,84.0,3.0,2.0
 Bogor,Cibinong,699000000.0,murah,88.0,2.0,1.0
 Bogor,Cibinong,810000000.0,sedang,105.0,2.0,1.0
 Bogor,Cibinong,1380000000.0,sedang,105.0,3.0,2.0
 Bogor,Cibinong,699000000.0,murah,88.0,2.0,1.0
 Bogor,Cibinong,1500000000.0,sedang,164.0,3.0,3.0
 Bogor,Cibinong,1080000000.0,sedang,84.0,3.0,2.0
 Bogor,Cibinong,810000000.0,sedang,105.0,2.0,1.0
 Bogor,Cibinong,1080000000.0,sedang,84.0,3.0,2.0
 Bogor,Cibinong,780000000.0,sedang,98.0,3.0,1.0
 Bogor,Cibinong,800000000.0,sedang,96.0,2.0,1.0
 Bogor,Cibinong,840000000.0,sedang,90.0,3.0,4.0
 Bogor,Cibinong,699000000.0,murah,88.0,2.0,1.0
 Bogor,Cibinong,650000000.0,murah,88.0,2.0,1.0
 Bogor,Cibinong,1140000000.0,sedang,84.0,3.0,2.0
 Bogor,Cibinong,1140000000.0,sedang,84.0,3.0,2.0
 Bogor,Cibinong,1380000000.0,sedang,105.0,3.0,2.0
 Bogor,Cibinong,1080000000.0,sedang,84.0,3.0,2.0
 Bogor,Cibinong,1140000000.0,sedang,84.0,3.0,2.0
 Bogor,Cibinong,1140000000.0,sedang,84.0,3.0,2.0
 Bogor,Cibinong,1380000000.0,sedang,105.0,3.0,2.0
 Bogor,Cibinong,1620000000.0,sedang,104.0,5.0,2.0
 Bogor,Cibinong,810000000.0,sedang,105.0,2.0,1.0
 Bogor,Cibinong,695000000.0,murah,82.0,2.0,1.0
 Bogor,Cibinong,450000000.0,murah,72.0,2.0,1.0
 Bogor,Cibinong,850000000.0,sedang,131.0,3.0,1.0
 Bogor,Cibinong,655000000.0,murah,78.0,2.0,1.0
 Bogor,Cibinong,545000000.0,murah,68.0,2.0,1.0
 Bogor,Cibinong,2000000000.0,mahal,144.0,4.0,4.0
 Bogor,Cibinong,649000000.0,murah,68.0,2.0,1.0
 Bogor,Cibinong,2900000000.0,mahal,530.0,3.0,4.0
 Bogor,Cibinong,688000000.0,murah,74.0,2.0,1.0
 Bogor,Cibinong,1350000000.0,sedang,94.0,3.0,2.0
 Bogor,Cibinong,400000000.0,murah,80.0,2.0,1.0
 Bogor,Cibinong,200000000.0,murah,72.0,2.0,1.0
 Bogor,Cibinong,575000000.0,murah,88.0,3.0,2.0
 Bogor,Cibinong,1500000000.0,sedang,200.0,4.0,3.0
 Bogor,Cibinong,644000000.0,murah,76.0,2.0,1.0
 Bogor,Cibinong,500000000.0,murah,60.0,3.0,2.0
 Bogor,Cibinong,600000000.0,murah,70.0,3.0,2.0
 Bogor,Cibinong,400000000.0,murah,61.0,2.0,1.0
 Bogor,Cibinong,400000000.0,murah,61.0,2.0,1.0
 Bogor,Cibinong,560000000.0,murah,64.0,2.0,1.0
 Bogor,Cibinong,600000000.0,murah,70.0,3.0,2.0
 Bogor,Cibinong,655000000.0,murah,78.0,2.0,1.0
 Bogor,Cibinong,500000000.0,murah,60.0,3.0,2.0
 Bogor,Cibinong,600000000.0,murah,70.0,3.0,2.0
 Bogor,Cibinong,999000000.0,sedang,72.0,3.0,2.0
 Bogor,Cibinong,750000000.0,murah,105.0,3.0,2.0
 Bogor,Cibinong,185000000.0,murah,50.0,2.0,1.0
 Bogor,Cibinong,500000000.0,murah,60.0,3.0,2.0
 Bogor,Cibinong,590000000.0,murah,72.0,2.0,1.0
 Bogor,Cibinong,599000000.0,murah,72.0,2.0,1.0
 Bogor,Cibinong,514000000.0,murah,72.0,2.0,1.0
 Bogor,Cibinong,624000000.0,murah,84.0,2.0,1.0
 Bogor,Cibinong,624000000.0,murah,84.0,2.0,1.0
 Bogor,Cibinong,494000000.0,murah,69.0,2.0,1.0
 Bogor,Cibinong,594000000.0,murah,72.0,2.0,1.0
 Bogor,Cibinong,499000000.0,murah,63.0,2.0,1.0
 Bogor,Cibinong,499000000.0,murah,63.0,2.0,1.0
 Bogor,Cibinong,599000000.0,murah,72.0,2.0,1.0
 Bogor,Cibinong,599000000.0,murah,72.0,2.0,1.0
 Bogor,Cibinong,1100000000.0,sedang,84.0,3.0,2.0
 Bogor,Cibinong,600000000.0,murah,77.0,2.0,1.0
 Bogor,Cibinong,470000000.0,murah,147.0,2.0,1.0
 Bogor,Cibinong,470000000.0,murah,147.0,2.0,1.0
 Bogor,Sentul,780000000.0,sedang,105.0,2.0,1.0
 Bogor,Sentul,752000000.0,murah,82.0,,
 Bogor,Sentul,700000000.0,murah,90.0,3.0,3.0
 Bogor,Sentul,650000000.0,murah,66.0,2.0,1.0
 Bogor,Sentul,1350000000.0,sedang,135.0,4.0,3.0
 Bogor,Sentul,1350000000.0,sedang,94.0,3.0,2.0
 Bogor,Sentul,4000000000.0,mahal,377.0,3.0,2.0
 Bogor,Sentul,5000000000.0,mahal,746.0,4.0,4.0
 Bogor,Sentul,7500000000.0,mahal,1720.0,4.0,3.0
 Bogor,Sentul,770000000.0,murah,77.0,3.0,2.0
 Bogor,Sentul,5200000000.0,mahal,983.0,5.0,4.0
 Bogor,Sukaraja,1500000000.0,sedang,144.0,3.0,3.0
 Bogor,Sukaraja,2400000000.0,mahal,153.0,4.0,3.0
 Bogor,Sukaraja,650000000.0,murah,66.0,2.0,1.0
 Bogor,Sukaraja,650000000.0,murah,66.0,2.0,1.0
 Bogor,Sukaraja,650000000.0,murah,66.0,2.0,1.0
 Bogor,Sukaraja,1440000000.0,sedang,90.0,3.0,2.0
 Bogor,Sukaraja,1890000000.0,mahal,112.0,2.0,3.0
 Bogor,Sukaraja,2380000000.0,mahal,144.0,2.0,3.0
 Bogor,Tanah Sareal,1980000000.0,mahal,120.0,6.0,3.0
 Bogor,Tanah Sareal,7000000000.0,mahal,940.0,7.0,5.0
 Bogor,Tanah Sareal,2040000000.0,mahal,180.0,4.0,3.0
 Bogor,Tanah Sareal,1980000000.0,mahal,120.0,6.0,3.0
 Bogor,Tanah Sareal,1440000000.0,sedang,198.0,4.0,2.0
 Bogor,Tanah Sareal,1980000000.0,mahal,120.0,6.0,3.0
 Bogor,Tanah Sareal,1440000000.0,sedang,198.0,4.0,2.0
 Bogor,Tanah Sareal,1440000000.0,sedang,198.0,4.0,2.0
 Bogor,Tanah Sareal,1980000000.0,mahal,120.0,6.0,3.0
 Bogor,Tanah Sareal,1440000000.0,sedang,198.0,4.0,2.0
 Bogor,Tanah Sareal,2000000000.0,mahal,198.0,5.0,2.0
 Bogor,Tanah Sareal,587000000.0,murah,60.0,3.0,1.0
 Bogor,Tanah Sareal,500000000.0,murah,78.0,2.0,1.0
 Bogor,Tanah Sareal,1350000000.0,sedang,94.0,3.0,2.0
 Bogor,Tanah Sareal,630000000.0,murah,36.0,2.0,1.0
 Bogor,Tanah Sareal,5000000000.0,mahal,808.0,4.0,2.0
 Bogor,Tanah Sareal,633000000.0,murah,72.0,2.0,1.0
 Bogor,Tanah Sareal,4320000000.0,mahal,216.0,4.0,4.0
 Bogor,Tanah Sareal,3550000000.0,mahal,180.0,4.0,3.0
 Bogor,Tanah Sareal,569000000.0,murah,82.0,4.0,2.0
 Bogor,Tanah Sareal,467000000.0,murah,60.0,2.0,2.0
 Bogor,Tanah Sareal,570000000.0,murah,82.0,4.0,2.0
 Bogor,Ciparigi,2400000000.0,mahal,153.0,4.0,3.0
 Bogor,Ciparigi,2400000000.0,mahal,153.0,4.0,3.0
 Bogor,Ciparigi,2400000000.0,mahal,153.0,4.0,3.0
 Bogor,Ciparigi,2400000000.0,mahal,153.0,4.0,3.0
 Bogor,Ciparigi,2500000000.0,mahal,270.0,5.0,4.0
 Bogor,Mulyaharja,2040000000.0,mahal,180.0,4.0,3.0
 Bogor,Katulampa,2040000000.0,mahal,128.0,3.0,3.0
 Bogor,Katulampa,2040000000.0,mahal,128.0,3.0,3.0
 Bogor,Katulampa,2040000000.0,mahal,128.0,3.0,3.0
 Bogor,Katulampa,2040000000.0,mahal,128.0,3.0,3.0
 Bogor,Katulampa,1100000000.0,sedang,84.0,3.0,2.0
 Bogor,Bogor Barat,1440000000.0,sedang,126.0,4.0,3.0
 Bogor,Bogor Barat,1440000000.0,sedang,126.0,4.0,3.0
 Bogor,Bogor Barat,1440000000.0,sedang,198.0,4.0,2.0
 Bogor,Bogor Barat,780000000.0,sedang,116.0,3.0,2.0
 Bogor,Bogor Barat,1980000000.0,mahal,120.0,6.0,3.0
 Bogor,Bogor Barat,1440000000.0,sedang,126.0,4.0,3.0
 Bogor,Bogor Barat,1000000000.0,sedang,309.0,7.0,6.0
 Bogor,Bogor Barat,1350000000.0,sedang,94.0,3.0,2.0
 Bogor,Bogor Barat,530000000.0,murah,64.0,3.0,2.0
 Bogor,Bogor Barat,784000000.0,sedang,90.0,3.0,3.0
 Bogor,Bogor Barat,4500000000.0,mahal,366.0,4.0,4.0
 Bogor,Bogor Barat,12500000000.0,mahal,502.0,4.0,3.0
 Bogor,Bogor Barat,3600000000.0,mahal,625.0,4.0,4.0
 Bogor,Cibubur,890000000.0,sedang,60.0,2.0,2.0
 Bogor,Cibubur,810000000.0,sedang,90.0,2.0,1.0
 Bogor,Cibubur,630000000.0,murah,84.0,2.0,1.0
 Bogor,Cibubur,2550000000.0,mahal,165.0,3.0,3.0
 Bogor,Cibubur,468000000.0,murah,109.0,3.0,2.0
 Bogor,Cibubur,1350000000.0,sedang,94.0,3.0,2.0
 Bogor,Cibubur,570000000.0,murah,69.0,2.0,1.0
 Bogor,Cibubur,3800000000.0,mahal,230.0,4.0,2.0
 Bogor,Cibubur,3800000000.0,mahal,230.0,4.0,2.0
 Bogor,Cibubur,3000000000.0,mahal,215.0,3.0,2.0
 Bogor,Cibubur,2000000000.0,mahal,120.0,3.0,3.0
 Bogor,Cibubur,2400000000.0,mahal,200.0,2.0,2.0
 Bogor,Cibubur,388000000.0,murah,120.0,2.0,1.0
 Bogor,Cibubur,4600000000.0,mahal,180.0,4.0,3.0
 Bogor,Cibubur,546000000.0,murah,60.0,2.0,1.0
 Bogor,Cibubur,1000000000.0,sedang,168.0,5.0,2.0
 Bogor,Gunung Putri,1680000000.0,sedang,186.0,3.0,2.0
 Bogor,Gunung Putri,2550000000.0,mahal,165.0,3.0,3.0
 Bogor,Gunung Putri,2550000000.0,mahal,165.0,3.0,3.0
 Bogor,Gunung Putri,1680000000.0,sedang,200.0,3.0,2.0
 Bogor,Gunung Putri,1680000000.0,sedang,186.0,3.0,2.0
 Bogor,Gunung Putri,2550000000.0,mahal,165.0,3.0,3.0
 Bogor,Gunung Putri,1680000000.0,sedang,186.0,3.0,2.0
 Bogor,Gunung Putri,2550000000.0,mahal,165.0,3.0,3.0
 Bogor,Gunung Putri,1680000000.0,sedang,200.0,3.0,2.0
 Bogor,Gunung Putri,1680000000.0,sedang,186.0,3.0,2.0
 Bogor,Gunung Putri,1680000000.0,sedang,186.0,3.0,2.0
 Bogor,Gunung Putri,1680000000.0,sedang,200.0,3.0,2.0
 Bogor,Gunung Putri,1350000000.0,sedang,94.0,3.0,2.0
 Bogor,Gunung Putri,1400000000.0,sedang,120.0,4.0,3.0
 Bogor,Cilendek Barat,13000000000.0,mahal,1000.0,4.0,4.0
 Bogor,Tamansari,2040000000.0,mahal,180.0,4.0,3.0
 Bogor,Tamansari,275000000.0,murah,60.0,2.0,1.0
 Bogor,Tamansari,275000000.0,murah,60.0,2.0,1.0
 Bogor,Kota Wisata,1680000000.0,sedang,200.0,3.0,2.0
 Bogor,Kota Wisata,5000000000.0,mahal,330.0,4.0,4.0
 Bogor,Kota Wisata,1500000000.0,sedang,128.0,3.0,2.0
 Bogor,Kota Wisata,1450000000.0,sedang,120.0,3.0,2.0
 Bogor,Kota Wisata,2650000000.0,mahal,200.0,3.0,2.0
 Bogor,Kota Wisata,1350000000.0,sedang,94.0,3.0,2.0
 Bogor,Kota Wisata,3500000000.0,mahal,300.0,4.0,3.0
 Bogor,Kota Wisata,1250000000.0,sedang,105.0,3.0,2.0
 Bogor,Kota Wisata,1600000000.0,sedang,144.0,4.0,3.0
 Bogor,Kota Wisata,1450000000.0,sedang,105.0,3.0,2.0
 Bogor,Kota Wisata,10000000000.0,mahal,577.0,5.0,4.0
 Bogor,Kota Wisata,3800000000.0,mahal,220.0,5.0,3.0
 Bogor,Kota Wisata,3800000000.0,mahal,220.0,5.0,3.0
 Bogor,Kota Wisata,3500000000.0,mahal,375.0,4.0,3.0
 Bogor,Kota Wisata,1450000000.0,sedang,105.0,3.0,2.0
 Bogor,Kota Wisata,1030000000.0,sedang,105.0,2.0,1.0
 Bogor,Kota Wisata,1200000000.0,sedang,105.0,3.0,2.0
 Bogor,Kota Wisata,2950000000.0,mahal,200.0,4.0,4.0
 Bogor,Kota Wisata,2650000000.0,mahal,160.0,4.0,3.0
 Bogor,Kota Wisata,1700000000.0,mahal,144.0,4.0,2.0
 Bogor,Kota Wisata,1700000000.0,mahal,144.0,4.0,2.0
 Bogor,Kota Wisata,1200000000.0,sedang,105.0,3.0,3.0
 Bogor,Kota Wisata,700000000.0,murah,90.0,2.0,1.0
 Bogor,Kota Wisata,699000000.0,murah,90.0,2.0,1.0
 Bogor,Kota Wisata,4100000000.0,mahal,180.0,4.0,4.0
 Bogor,Kota Wisata,7600000000.0,mahal,300.0,4.0,4.0
 Bogor,Kota Wisata,8300000000.0,mahal,315.0,4.0,4.0
 Bogor,Kota Wisata,6300000000.0,mahal,240.0,4.0,4.0
 Bogor,Kota Wisata,1150000000.0,sedang,105.0,2.0,1.0
 Bogor,Kota Wisata,4600000000.0,mahal,180.0,4.0,3.0
 Bogor,Bojongsari,900000000.0,sedang,81.0,3.0,1.0
 Bogor,Bojongsari,1350000000.0,sedang,94.0,3.0,2.0
 Bogor,Bojongsari,900000000.0,sedang,70.0,3.0,2.0
 Bogor,Curug,1440000000.0,sedang,126.0,4.0,3.0
 Bogor,Curug,1440000000.0,sedang,126.0,4.0,3.0
 Bogor,Curug,755000000.0,murah,78.0,3.0,2.0
 Bogor,Curug,785000000.0,sedang,85.0,3.0,2.0
 Bogor,Curug,685000000.0,murah,64.0,3.0,2.0
 Bogor,Curug,830000000.0,sedang,112.0,3.0,2.0
 Bogor,Curug,830000000.0,sedang,112.0,3.0,2.0
 Bogor,Babakan Madang,725000000.0,murah,84.0,2.0,1.0
 Bogor,Bojong,1620000000.0,sedang,104.0,5.0,2.0
 Bogor,Bojong,400000000.0,murah,72.0,2.0,1.0
 Bogor,Bojong,280000000.0,murah,50.0,2.0,1.0
 Bogor,Bojong,495000000.0,murah,96.0,2.0,1.0
 Bogor,Cimahpar,780000000.0,sedang,105.0,2.0,1.0
 Bogor,Cimahpar,780000000.0,sedang,105.0,2.0,1.0
 Bogor,Tanah Baru,2600000000.0,mahal,350.0,4.0,4.0
 Bogor,Tanah Baru,1650000000.0,sedang,154.0,3.0,1.0
 Bogor,Tanah Baru,1350000000.0,sedang,94.0,3.0,2.0
 Bogor,Tanah Baru,975000000.0,sedang,148.0,3.0,2.0
 Bogor,Tanah Baru,975000000.0,sedang,148.0,3.0,2.0
 Bogor,Tanah Baru,992000000.0,sedang,75.0,2.0,2.0
 Bogor,Bogor Nirwana Residence,2040000000.0,mahal,180.0,4.0,3.0
 Bogor,Bogor Nirwana Residence,2040000000.0,mahal,180.0,4.0,3.0
 Bogor,Bogor Nirwana Residence,1000000000.0,sedang,210.0,2.0,2.0
 Bogor,Bogor Nirwana Residence,2650000000.0,mahal,347.0,3.0,3.0
 Bogor,Bogor Nirwana Residence,3900000000.0,mahal,508.0,4.0,4.0
 Bogor,Tegallega,2040000000.0,mahal,128.0,3.0,3.0
 Bogor,Parung Panjang,798000000.0,sedang,60.0,2.0,2.0
 Bogor,Parung Panjang,590000000.0,murah,60.0,2.0,2.0
 Bogor,Parung Panjang,749000000.0,murah,72.0,3.0,1.0
 Bogor,Parung Panjang,674000000.0,murah,72.0,2.0,1.0
 Bogor,Parung Panjang,516000000.0,murah,60.0,2.0,1.0
 Bogor,Parung Panjang,516000000.0,murah,60.0,2.0,1.0
 Bogor,Parung Panjang,655000000.0,murah,64.0,3.0,2.0
 Bogor,Parung Panjang,782000000.0,sedang,60.0,2.0,2.0
 Bogor,Parung Panjang,460000000.0,murah,27.0,2.0,1.0
 Bogor,Parung Panjang,800000000.0,sedang,60.0,2.0,2.0
 Bogor,Parung Panjang,475000000.0,murah,72.0,2.0,1.0
 Bogor,Parung Panjang,450000000.0,murah,72.0,2.0,1.0
 Bogor,Parung Panjang,400000000.0,murah,120.0,2.0,2.0
 Bogor,Parung Panjang,470000000.0,murah,147.0,2.0,1.0
 Bogor,Parung Panjang,470000000.0,murah,147.0,2.0,1.0
 Bogor,Parung Panjang,168000000.0,murah,66.0,1.0,1.0
 Bogor,Parung Panjang,400000000.0,murah,60.0,2.0,1.0
 Bogor,Parung Panjang,400000000.0,murah,60.0,2.0,1.0
 Bogor,Cikeas,500000000.0,murah,60.0,2.0,2.0
 Bogor,Cikeas,1350000000.0,sedang,94.0,3.0,2.0
 Bogor,Cikeas,619000000.0,murah,90.0,2.0,1.0
 Bogor,Cikeas,551000000.0,murah,70.0,2.0,1.0
 Bogor,Cikeas,551000000.0,murah,70.0,2.0,1.0
 Bogor,Cikeas,551000000.0,murah,70.0,2.0,1.0
 Bogor,Cikeas,875000000.0,sedang,105.0,2.0,
 Bogor,Cikeas,908000000.0,sedang,125.0,2.0,1.0
 Bogor,Cikeas,651000000.0,murah,84.0,2.0,1.0
 Bogor,Cikeas,651000000.0,murah,84.0,2.0,1.0
 Bogor,Cikeas,651000000.0,murah,84.0,2.0,1.0
 Bogor,Cikeas,651000000.0,murah,84.0,2.0,1.0
 Bogor,Cikeas,651000000.0,murah,84.0,2.0,1.0
 Bogor,Cikeas,1070000000.0,sedang,84.0,3.0,3.0
 Bogor,Cikeas,535000000.0,murah,70.0,2.0,1.0
 Bogor,Cikeas,535000000.0,murah,70.0,2.0,1.0
 Bogor,Cikeas,535000000.0,murah,70.0,2.0,1.0
 Bogor,Cikeas,551000000.0,murah,70.0,2.0,1.0
 Bogor,Cikeas,551000000.0,murah,70.0,2.0,1.0
 Bogor,Cikeas,551000000.0,murah,70.0,2.0,1.0
 Bogor,Cikeas,661000000.0,murah,84.0,2.0,1.0
 Bogor,Cikeas,1160000000.0,sedang,84.0,3.0,3.0
 Bogor,Cikeas,921000000.0,sedang,125.0,2.0,1.0
 Bogor,Cikeas,500000000.0,murah,72.0,2.0,1.0
 Bogor,Cikeas,650000000.0,murah,90.0,2.0,1.0
 Bogor,Cikeas,551000000.0,murah,70.0,2.0,1.0
 Bogor,Cikeas,980000000.0,sedang,125.0,2.0,1.0
 Bogor,Parung,655000000.0,murah,64.0,3.0,2.0
 Bogor,Parung,800000000.0,sedang,60.0,2.0,1.0
 Bogor,Parung,1200000000.0,sedang,165.0,3.0,2.0
 Bogor,Parung,700000000.0,murah,68.0,3.0,2.0
 Bogor,Parung,1350000000.0,sedang,94.0,3.0,2.0
 Bogor,Parung,685000000.0,murah,64.0,3.0,2.0
 Bogor,Parung,514000000.0,murah,60.0,2.0,1.0
 Bogor,Parung,798000000.0,sedang,72.0,3.0,2.0
 Bogor,Parung,75000000.0,murah,60.0,2.0,1.0
 Bogor,Parung,455000000.0,murah,65.0,2.0,1.0
 Bogor,Parung,931000000.0,sedang,60.0,2.0,2.0
 Bogor,Parung,410000000.0,murah,60.0,2.0,1.0
 Bogor,Parung,900000000.0,sedang,70.0,3.0,2.0
 Bogor,Parung,440000000.0,murah,61.0,2.0,1.0
 Bogor,Parung,470000000.0,murah,147.0,2.0,1.0
 Bogor,Parung,470000000.0,murah,147.0,2.0,1.0
 Bogor,Parung,466000000.0,murah,60.0,2.0,1.0
 Bogor,Parung,400000000.0,murah,60.0,2.0,1.0
 Bogor,Parung,400000000.0,murah,60.0,2.0,1.0
 Bogor,Parung,800000000.0,sedang,70.0,3.0,2.0
 Bogor,Parung,750000000.0,murah,70.0,3.0,2.0
 Bogor,Cilebut,450000000.0,murah,72.0,2.0,1.0
 Bogor,Cilebut,390000000.0,murah,72.0,2.0,1.0
 Bogor,Cilebut,400000000.0,murah,72.0,2.0,1.0
 Bogor,Cilebut,330000000.0,murah,72.0,2.0,1.0
 Bogor,Cilebut,300000000.0,murah,72.0,2.0,1.0
 Bogor,Cilebut,265000000.0,murah,67.0,2.0,1.0
 Bogor,Cilebut,499000000.0,murah,66.0,3.0,2.0
 Bogor,Cilebut,225000000.0,murah,60.0,2.0,1.0
 Bogor,Cilebut,2700000000.0,mahal,180.0,5.0,5.0
 Bogor,Cilebut,300000000.0,murah,72.0,3.0,1.0
 Bogor,Cilebut,470000000.0,murah,147.0,2.0,1.0
 Bogor,Cilebut,470000000.0,murah,147.0,2.0,1.0
 Bogor,Baranangsiang,8500000000.0,mahal,1068.0,3.0,2.0
 Bogor,Baranangsiang,2500000000.0,mahal,238.0,3.0,3.0
